timestamp,elapsed_ms,PT0_psi,PT1_psi,PT2_psi,PT3_psi,PT4_psi,PT5_psi,PT6_psi,PT7_psi,PT8_psi,PT9_psi,PT10_psi,PT11_psi,PT12_psi,PT13_psi,PT14_psi,PT15_psi,PT0_mA,PT1_mA,PT2_mA,PT3_mA,PT4_mA,PT5_mA,PT6_mA,PT7_mA,PT8_mA,PT9_mA,PT10_mA,PT11_mA,PT12_mA,PT13_mA,PT14_mA,PT15_mA,LC0_lbf,LC1_lbf,LC2_lbf,LC3_lbf,LC0_VperV,LC1_VperV,LC2_VperV,LC3_VperV
2025-10-16T02:37:45.497746Z,36,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-149.264,149.259,830.574,-0.025007,-0.024982,0.024981,0.013972
2025-10-16T02:37:45.512517Z,50,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-149.264,149.259,397.131,-0.025007,-0.024982,0.024981,0.00668
2025-10-16T02:37:45.517595Z,56,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-148.234,149.259,-983.637,-0.025007,-0.02481,0.024981,-0.016546
2025-10-16T02:37:45.546671Z,85,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-144.843,149.259,-1485.711,-0.025007,-0.024242,0.024981,-0.024992
2025-10-16T02:37:45.553467Z,91,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-149.264,149.259,-878.671,-0.025007,-0.024982,0.024981,-0.014781
2025-10-16T02:37:45.562623Z,101,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-123.262,-149.264,149.259,411.129,-0.004232,-0.024982,0.024981,0.006916
2025-10-16T02:37:45.583974Z,122,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-145.743,-149.264,149.259,580.22,-0.005004,-0.024982,0.024981,0.00976
2025-10-16T02:37:45.605970Z,144,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,141.396,-149.264,149.259,-638.774,0.004854,-0.024982,0.024981,-0.010745
2025-10-16T02:37:45.611159Z,149,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-149.264,149.259,-1480.345,-0.025007,-0.024982,0.024981,-0.024902
2025-10-16T02:37:45.623150Z,161,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-149.264,149.259,-1345.269,-0.025007,-0.024982,0.024981,-0.02263
2025-10-16T02:37:45.658070Z,196,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-118.295,-149.264,149.259,-200.745,-0.004061,-0.024982,0.024981,-0.003377
2025-10-16T02:37:45.680940Z,219,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,145.593,-149.264,149.259,538.267,0.004998,-0.024982,0.024981,0.009055
2025-10-16T02:37:45.720055Z,258,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-145.743,-149.264,149.259,-264.142,-0.005004,-0.024982,0.024981,-0.004443
2025-10-16T02:37:45.757042Z,295,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-241.382,-149.264,149.259,-1400.166,-0.008287,-0.024982,0.024981,-0.023553
2025-10-16T02:37:45.813050Z,351,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-728.414,-149.264,149.259,-1485.711,-0.025007,-0.024982,0.024981,-0.024992
2025-10-16T02:37:45.869904Z,408,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-121.429,-149.264,149.259,-862.319,-0.004169,-0.024982,0.024981,-0.014506
2025-10-16T02:37:45.905526Z,443,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,145.593,-149.264,149.259,270.004,0.004998,-0.024982,0.024981,0.004542
2025-10-16T02:37:45.910344Z,448,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,145.593,-149.264,149.259,35.984,0.004998,-0.024982,0.024981,0.000605
2025-10-16T02:37:45.976896Z,515,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-145.743,-149.264,149.259,-1209.183,-0.005004,-0.024982,0.024981,-0.020341
2025-10-16T02:37:45.995144Z,533,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,47.137,-149.264,149.259,-1485.711,0.001618,-0.024982,0.024981,-0.024992
2025-10-16T02:37:46.045402Z,583,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,130.784,-149.264,149.259,-1343.425,0.00449,-0.024982,0.024981,-0.022599
2025-10-16T02:37:46.052432Z,591,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,145.593,-149.264,149.259,-201.353,0.004998,-0.024982,0.024981,-0.003387
2025-10-16T02:37:46.080618Z,619,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-145.743,-149.264,149.259,171.747,-0.005004,-0.024982,0.024981,0.002889
2025-10-16T02:37:46.103873Z,642,10.65,1.21,0.0,9.18,12.25,15.55,11.46,0.0,14.03,0.0,13.19,18.02,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,145.593,-149.264,149.259,-930.663,0.004998,-0.024982,0.024981,-0.015655
