timestamp,elapsed_ms,PT0_psi,PT1_psi,PT2_psi,PT3_psi,PT4_psi,PT5_psi,PT6_psi,PT7_psi,PT8_psi,PT9_psi,PT10_psi,PT11_psi,PT12_psi,PT13_psi,PT14_psi,PT15_psi
2025-10-15T20:34:20.709Z,1093,10.52,1.21,,9.22,12.62,16.19,11.85,,13.91,,13.53,18.26,,,,
2025-10-15T20:34:21.359Z,1743,-574.037,-46.786,-130.977,4.971
2025-10-15T20:34:23.549Z,3933,10.38,1.27,,9.11,12.31,15.91,11.85,,13.73,,13.5,18.42,,,,
2025-10-15T20:34:24.174Z,4558,-568.226,-43.431,-135.241,5.002
2025-10-15T20:34:26.369Z,6753,10.9,1.18,,8.97,12.47,15.65,12.06,,13.99,,12.77,18.45,,,,
2025-10-15T20:34:26.989Z,7373,-579.073,-48.537,-129.415,4.97
2025-10-15T20:34:29.162Z,9546,11.11,1.24,,9.09,12.38,15.71,11.92,,13.79,,13.49,18.15,,,,
2025-10-15T20:34:29.801Z,10185,-603.216,-42.315,-127.21,5.004
2025-10-15T20:34:31.961Z,12345,10.56,1.22,,9.28,12.21,15.81,11.79,,13.89,,13.12,18.13,,,,
2025-10-15T20:34:32.595Z,12979,-580.765,-40.274,-132.923,5.003
2025-10-15T20:34:34.788Z,15172,11.13,1.24,,9.83,12.38,15.66,11.95,,14.13,,13.63,18.25,,,,
2025-10-15T20:34:35.467Z,15851,-573.055,-46.881,-133.347,4.975
2025-10-15T20:34:37.673Z,18057,10.85,1.24,,9.31,12.66,15.72,11.95,,13.75,,13.46,18.31,,,,
2025-10-15T20:34:38.340Z,18724,-565.538,-43.367,-139.935,4.987
2025-10-15T20:34:40.553Z,20937,10.6,1.2,,9.13,12.23,15.64,12.01,,14.01,,13.11,17.85,,,,
2025-10-15T20:34:41.190Z,21574,-583.203,-41.928,-137.844,4.971
2025-10-15T20:34:43.378Z,23762,10.46,1.26,,9.33,12.23,15.8,12.01,,14.13,,13.59,18.14,,,,
2025-10-15T20:34:44.035Z,24419,-588.127,-42.114,-129.352,4.978
2025-10-15T20:34:46.241Z,26625,10.72,1.21,,9.19,11.99,15.73,11.91,,14.03,,13.59,17.72,,,,
2025-10-15T20:34:46.933Z,27317,-612.964,-51.676,-133.834,4.978
2025-10-15T20:34:49.130Z,29514,10.73,1.22,,9.03,12.45,15.82,11.95,,13.77,,13.13,18.44,,,,
2025-10-15T20:34:49.813Z,30197,-530.484,-43.405,-136.909,4.982
2025-10-15T20:34:52.011Z,32395,10.4,1.23,,9.1,12.54,15.58,12.03,,13.83,,12.52,18.21,,,,
2025-10-15T20:34:52.679Z,33063,-654.27,-46.471,-141.734,4.982
2025-10-15T20:34:54.919Z,35303,10.95,1.25,,9.86,12.29,15.86,11.79,,13.72,,13.46,18.37,,,,
