timestamp,elapsed_ms,LC0_lbf,LC1_lbf,LC2_lbf,LC3_lbf
2025-10-15T20:56:21.796Z,5633,-220.318,-149.264,149.259,2.982
2025-10-15T20:56:23.969Z,7806,10.63,1.19,,9.61,12.48,15.56,12.07,,13.81,,13.88,18.38,,,,
2025-10-15T20:56:24.548Z,8385,-535.165,-45.792,-134.068,2.987
2025-10-15T20:56:26.674Z,10511,10.62,1.26,,9.26,12.34,15.77,11.89,,13.94,,13.75,18.43,,,,
2025-10-15T20:56:27.254Z,11091,-566.824,-41.829,-147.338,2.981
2025-10-15T20:56:29.422Z,13259,10.16,1.2,,9.32,12.93,15.66,12,,13.9,,13.8,18.21,,,,
2025-10-15T20:56:30.019Z,13856,-572.201,-44.668,-138.383,2.975
2025-10-15T20:56:32.210Z,16047,10.73,1.17,,9.25,12.37,15.86,11.87,,13.87,,13.85,18.27,,,,
2025-10-15T20:56:32.852Z,16689,-571.67,-47.471,-135.11,2.973
2025-10-15T20:56:35.051Z,18888,10.68,1.24,,9.52,12.5,15.71,12.06,,14.03,,13.92,18.11,,,,
2025-10-15T20:56:35.679Z,19516,-567.637,-41.806,-135.42,2.986
2025-10-15T20:56:37.846Z,21683,10.51,1.25,,9.51,12.3,15.78,11.95,,13.9,,13.85,18.16,,,,
2025-10-15T20:56:38.423Z,22260,-572.611,-42.415,-145.947,2.975
2025-10-15T20:56:40.612Z,24449,10.8,1.26,,9.13,12.44,15.64,11.97,,13.95,,13.78,18.31,,,,
2025-10-15T20:56:41.238Z,25075,-529.775,-50.514,-133.916,2.98
2025-10-15T20:56:43.431Z,27268,10.92,1.22,,9.24,12.49,15.47,11.99,,13.81,,13.23,18.33,,,,
2025-10-15T20:56:44.069Z,27906,-537.999,-48.386,-140.355,2.98
2025-10-15T20:56:46.255Z,30092,11.08,1.2,,9.5,12.39,15.79,11.98,,13.94,,13.85,18.4,,,,
2025-10-15T20:56:46.889Z,30726,-540.511,-45.323,-140.363,2.967
2025-10-15T20:56:49.065Z,32902,10.81,1.26,,9.2,12.66,15.51,12.11,,13.77,,13.89,18.19,,,,
2025-10-15T20:56:49.672Z,33509,-548.706,-48.422,-140.661,2.985
2025-10-15T20:56:51.840Z,35677,10.65,1.25,,9.44,12.31,15.72,11.78,,13.8,,13.07,18.24,,,,
2025-10-15T20:56:52.440Z,36277,-536.024,-50.503,-146.887,2.994
2025-10-15T20:56:54.629Z,38466,10.44,1.22,,9.22,12.69,15.79,11.9,,13.76,,13.78,18.28,,,,
2025-10-15T20:56:55.268Z,39105,-596.263,-47.98,-140.465,2.995
2025-10-15T20:56:57.449Z,41286,10.33,1.22,,9.07,12.4,15.6,11.92,,13.94,,13.69,18.28,,,,
2025-10-15T20:56:58.111Z,41948,-560.049,-46.391,-133.021,2.98
2025-10-15T20:57:00.273Z,44110,10.72,1.2,,9.37,12.34,15.62,11.98,,13.79,,13.8,18.31,,,,
2025-10-15T20:57:00.864Z,44701,-576.031,-43.395,-136.868,2.99
2025-10-15T20:57:03.032Z,46869,10.54,1.28,,9.16,12.8,15.74,11.87,,13.71,,14,18.23,,,,
2025-10-15T20:57:03.646Z,47483,-579.629,-51.315,-143.441,2.99
2025-10-15T20:57:05.842Z,49679,10.89,1.23,,9.42,12.49,15.81,11.94,,13.91,,13.54,18.25,,,,
2025-10-15T20:57:06.494Z,50331,-589.915,-47.056,-130.717,2.988
2025-10-15T20:57:08.675Z,52512,11.04,1.19,,9.53,12.44,15.73,12.07,,13.78,,13.78,18.24,,,,
2025-10-15T20:57:09.279Z,53116,-534.47,-51.696,-135.264,2.979
2025-10-15T20:57:11.446Z,55283,10.65,1.24,,9.19,12.55,15.9,11.9,,13.84,,13.66,18.27,,,,
2025-10-15T20:57:12.022Z,55859,-523.558,-49.036,-137.345,2.981
2025-10-15T20:57:14.208Z,58045,10.36,1.29,,9.49,12.37,15.8,11.97,,13.95,,13.84,18.35,,,,
2025-10-15T20:57:14.821Z,58658,-595.272,-54.459,-136.155,7.417
2025-10-15T20:57:17.054Z,60891,10.44,1.25,,9.11,12.33,15.79,11.92,,13.93,,13.82,18.36,,,,
2025-10-15T20:57:17.685Z,61522,-525.845,-56.827,-142.12,12.555
2025-10-15T20:57:19.842Z,63679,10.9,1.19,,9.16,12.33,15.87,11.84,,13.88,,13.54,18.34,,,,
2025-10-15T20:57:20.444Z,64281,-542.304,-51.453,-136.825,12.534
2025-10-15T20:57:22.624Z,66461,10.74,1.2,,9.44,12.48,15.59,12.07,,13.89,,13.74,18.43,,,,
2025-10-15T20:57:23.212Z,67049,-582.413,-49.366,-137.652,12.575
2025-10-15T20:57:25.382Z,69219,10.88,1.16,,9.23,12.16,15.74,11.42,,13.84,,13.75,18.25,,,,
2025-10-15T20:57:25.979Z,69816,-513.717,-49.088,-135.611,12.592
2025-10-15T20:57:28.144Z,71981,11.12,1.26,,9.53,12.6,15.5,11.7,,13.92,,13.84,18.31,,,,
2025-10-15T20:57:28.698Z,72535,-554.778,-44.296,-135.593,12.603
2025-10-15T20:57:30.846Z,74683,10.78,1.2,,9.36,12.57,15.49,11.99,,13.73,,13.67,18.32,,,,
2025-10-15T20:57:31.415Z,75252,-580.088,-43.714,-136.781,12.588
2025-10-15T20:57:33.543Z,77380,11.04,1.22,,9.33,12.53,15.81,12.07,,13.75,,13.6,18.29,,,,
2025-10-15T20:57:34.090Z,77927,-544.11,-56.301,-134.08,12.568
2025-10-15T20:57:36.238Z,80075,10.96,1.24,,9.18,12.31,15.65,12.01,,13.84,,13.78,18.23,,,,
2025-10-15T20:57:36.791Z,80628,-562.428,-41.087,-140.044,12.582
2025-10-15T20:57:38.920Z,82757,10.38,1.16,,9.48,12.56,15.61,11.96,,13.78,,13.44,18.26,,,,
2025-10-15T20:57:39.476Z,83313,-540.724,-39.347,-132.386,12.574
2025-10-15T20:57:41.629Z,85466,9.92,1.16,,9.61,12.34,15.94,11.92,,13.77,,13.53,18.36,,,,
2025-10-15T20:57:42.239Z,86076,-569.901,-57.08,-139.514,12.566
2025-10-15T20:57:44.414Z,88251,10.66,1.2,,9.24,12.45,15.79,12.05,,13.84,,13.58,18.33,,,,
2025-10-15T20:57:45.038Z,88875,-554.102,-45.901,-138.166,12.573
2025-10-15T20:57:47.218Z,91055,11.02,1.21,,9.39,12.66,15.58,12.16,,13.79,,13.43,18.22,,,,
2025-10-15T20:57:47.812Z,91649,-570.027,-54.834,-141.52,12.573
2025-10-15T20:57:49.985Z,93822,10.54,1.19,,9.08,12.45,16.02,11.9,,13.94,,13.29,18.22,,,,
2025-10-15T20:57:50.626Z,94463,-543.472,-49.035,-137.126,12.569
2025-10-15T20:57:52.841Z,96678,10.55,1.25,,9.15,12.23,15.57,11.63,,13.79,,13.17,18.25,,,,
2025-10-15T20:57:53.481Z,97318,-575.573,-47.83,-140.144,2.992
2025-10-15T20:57:55.689Z,99526,11.16,1.27,,9.26,12.51,15.63,11.73,,13.94,,13.28,18.27,,,,
2025-10-15T20:57:56.383Z,100220,-440.33,-50.566,-139.494,2.978
2025-10-15T20:57:58.612Z,102449,11.09,1.27,,9.24,12.53,15.74,12.02,,13.83,,13.47,18.25,,,,
2025-10-15T20:57:59.270Z,103107,-535.626,-51.017,-136.503,53.408
2025-10-15T20:58:01.473Z,105310,10.56,1.27,,9.18,12.93,15.57,11.94,,13.89,,13.79,18.3,,,,
2025-10-15T20:58:02.140Z,105977,-545.253,-46.486,-133.269,53.058
2025-10-15T20:58:04.367Z,108204,10.8,1.21,,9.21,12.67,15.84,11.86,,13.92,,13.85,18.34,,,,
2025-10-15T20:58:05.017Z,108854,-577.859,-40.047,-135.978,53.278
2025-10-15T20:58:07.259Z,111096,10.82,1.21,,9.81,12.5,16.17,11.94,,13.88,,13.26,18.12,,,,
2025-10-15T20:58:07.866Z,111703,-533.065,-47.477,-132.609,53.246
2025-10-15T20:58:10.041Z,113878,11.19,1.18,,9.24,12.61,15.65,11.9,,13.99,,13.51,18.27,,,,
2025-10-15T20:58:10.656Z,114493,-565.766,-40.119,-140.576,53.074
2025-10-15T20:58:12.870Z,116707,10.85,1.29,,9.29,12.36,15.6,11.89,,13.77,,13.71,18.4,,,,
2025-10-15T20:58:13.455Z,117292,-523.822,-50.592,-134.375,53.635
2025-10-15T20:58:15.652Z,119489,11.18,1.2,,9.51,12.28,15.84,11.94,,13.72,,13.69,18.4,,,,
2025-10-15T20:58:16.283Z,120120,-541.219,-47.313,-134.955,53.069
2025-10-15T20:58:18.523Z,122360,10.29,1.26,,10.07,12.42,15.71,11.93,,14,,13.69,18.28,,,,
2025-10-15T20:58:19.166Z,123003,-532.145,-49.544,-134.599,53.464
2025-10-15T20:58:21.401Z,125238,10.48,1.21,,9.23,12.49,15.66,11.84,,13.85,,13.65,18.42,,,,
2025-10-15T20:58:22.027Z,125864,-528.372,-51.275,-134.131,53.086
2025-10-15T20:58:24.244Z,128081,10.75,1.23,,9.13,12.64,15.63,12.08,,13.83,,13.64,18.16,,,,
2025-10-15T20:58:24.877Z,128714,-531.334,-42.189,-136.792,53.303
2025-10-15T20:58:27.066Z,130903,11.08,1.23,,9.24,12.88,15.8,12.03,,13.87,,13.8,18.43,,,,
2025-10-15T20:58:27.698Z,131535,-516.897,-44.998,-133.408,53.154
2025-10-15T20:58:29.920Z,133757,11.25,1.26,,9.31,12.57,15.77,11.96,,13.77,,13.06,18.4,,,,
2025-10-15T20:58:30.586Z,134423,-514.547,-52.562,-135.122,53.211
2025-10-15T20:58:32.791Z,136628,10.75,1.15,,9.71,12.86,15.63,11.82,,13.78,,13.88,18.28,,,,
2025-10-15T20:58:33.501Z,137338,-587.462,-46.295,-130.965,53.192
2025-10-15T20:58:35.725Z,139562,10.42,1.25,,9.53,13.01,15.72,11.75,,13.89,,13.69,17.74,,,,
2025-10-15T20:58:36.416Z,140253,-553.29,-40.768,-135.259,53.291
2025-10-15T20:58:38.633Z,142470,10.96,1.23,,9.53,12.44,15.77,11.77,,13.8,,13.75,18.34,,,,
2025-10-15T20:58:39.313Z,143150,728.263,-48.943,-146.192,51.726
2025-10-15T20:58:41.555Z,145392,10.82,1.18,,9.61,12.49,15.77,12.09,,13.95,,13.26,18.33,,,,
2025-10-15T20:58:42.168Z,146005,-507.607,-49.006,-132.44,16.818
2025-10-15T20:58:44.388Z,148225,10.5,1.19,,9.13,12.85,15.63,11.88,,13.77,,13.8,18.3,,,,
2025-10-15T20:58:45.028Z,148865,-509.987,-47.816,-135.052,2.989
2025-10-15T20:58:47.240Z,151077,10.88,1.23,,9.14,12.37,15.75,11.87,,13.94,,13.71,18.14,,,,
2025-10-15T20:58:47.936Z,151773,-558.623,-39.729,-135.799,2.987
2025-10-15T20:58:50.127Z,153964,10.05,1.19,,10.42,12.21,15.76,11.93,,13.77,,13.49,18.37,,,,
2025-10-15T20:58:50.810Z,154647,-513.407,-47.474,-130.426,28.502
2025-10-15T20:58:53.026Z,156863,11.26,1.23,,9.22,12.43,15.76,11.7,,13.83,,13.88,18.36,,,,
2025-10-15T20:58:53.666Z,157503,-520.524,-43.465,-132.113,164.585
2025-10-15T20:58:55.905Z,159742,10.4,1.21,,9.29,12.54,15.64,11.99,,13.81,,13.68,18.18,,,,
2025-10-15T20:58:56.536Z,160373,-558.149,-39.378,-131.885,147.417
2025-10-15T20:58:58.770Z,162607,10.6,1.28,,9.57,12.17,15.72,12,,13.82,,13.61,18.27,,,,
2025-10-15T20:58:59.437Z,163274,-506.244,-45.455,-135.727,156.719
2025-10-15T20:59:01.641Z,165478,10.95,1.26,,9.24,12.36,15.8,12.03,,13.95,,13.74,18.29,,,,
2025-10-15T20:59:02.335Z,166172,-531.715,-47.829,-129.25,139.368
2025-10-15T20:59:04.558Z,168395,10.26,1.25,,9.44,12.39,15.73,12.04,,13.82,,13.52,18.24,,,,
2025-10-15T20:59:05.217Z,169054,-541.903,-46.007,-134.61,2.968
2025-10-15T20:59:07.455Z,171292,10.74,1.15,,9.68,12.35,15.72,11.81,,13.73,,13.67,18.35,,,,
2025-10-15T20:59:08.088Z,171925,-537.817,-38.086,-127.551,2.969
2025-10-15T20:59:10.303Z,174140,11.16,1.22,,9.69,12.61,15.82,12,,13.8,,13.79,18.21,,,,
2025-10-15T20:59:10.959Z,174796,-524.132,-44.146,-132.121,144.543
2025-10-15T20:59:13.171Z,177008,10.86,1.24,,9.11,12.45,15.73,11.7,,13.97,,13.64,18.09,,,,
2025-10-15T20:59:13.814Z,177651,-550.87,-41.719,-130.515,160.849
2025-10-15T20:59:16.018Z,179855,10.38,1.22,,9.17,12.04,16.05,12.01,,13.81,,13.29,17.79,,,,
2025-10-15T20:59:16.678Z,180515,-525.304,-45.809,-141.829,157.142
2025-10-15T20:59:18.916Z,182753,10.23,1.26,,9.23,12.77,15.76,11.88,,13.95,,13.2,18.27,,,,
2025-10-15T20:59:19.561Z,183398,-512.853,-37.347,-126.985,158.011
2025-10-15T20:59:21.796Z,185633,11.05,1.28,,9.33,12.44,15.77,11.95,,13.92,,13.85,18.31,,,,
2025-10-15T20:59:22.430Z,186267,-533.897,-45.088,-135.39,158.012
2025-10-15T20:59:24.651Z,188488,10.88,1.29,,9.27,12.28,15.63,11.82,,13.89,,13.73,18.37,,,,
2025-10-15T20:59:25.310Z,189147,-542.633,-43.154,-135.471,153.483
2025-10-15T20:59:27.524Z,191361,11.15,1.2,,9.57,12.59,15.74,11.92,,13.84,,13.37,18.31,,,,
2025-10-15T20:59:28.170Z,192007,-587.508,-44.458,-136.473,158.316
2025-10-15T20:59:30.399Z,194236,10.18,1.24,,9.19,12.8,15.71,11.92,,13.73,,13.6,18.2,,,,
2025-10-15T20:59:31.054Z,194891,-554.028,-51.191,-140.92,143.353
2025-10-15T20:59:33.290Z,197127,11.08,1.24,,9.29,12.46,15.91,11.89,,13.83,,13.73,18.25,,,,
2025-10-15T20:59:33.933Z,197770,-554.637,-47.768,-136.541,125.415
2025-10-15T20:59:36.149Z,199986,11.45,1.2,,9.19,12.11,15.65,11.92,,13.85,,13.69,18.34,,,,
