timestamp,elapsed_ms,PT0_psi,PT1_psi,PT2_psi,PT3_psi,PT4_psi,PT5_psi,PT6_psi,PT7_psi,PT8_psi,PT9_psi,PT10_psi,PT11_psi,PT12_psi,PT13_psi,PT14_psi,PT15_psi,PT0_mA,PT1_mA,PT2_mA,PT3_mA,PT4_mA,PT5_mA,PT6_mA,PT7_mA,PT8_mA,PT9_mA,PT10_mA,PT11_mA,PT12_mA,PT13_mA,PT14_mA,PT15_mA,LC0_lbf,LC1_lbf,LC2_lbf,LC3_lbf,LC0_VperV,LC1_VperV,LC2_VperV,LC3_VperV
2025-10-16T02:53:46.841559Z,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16T02:53:46.928847Z,125,1.56,1.2,0.0,1.39,1.83,15.62,12.11,0.0,13.9,0.0,13.04,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-603.75,-122.932,149.259,2.969,-0.020727,-0.020575,0.024981,5e-05
2025-10-16T02:53:47.088071Z,284,1.56,1.2,0.0,1.39,1.83,15.62,12.11,0.0,13.9,0.0,13.04,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-47.633,-149.167,149.259,2.964,-0.001635,-0.024966,0.024981,5e-05
2025-10-16T02:53:47.115010Z,311,1.56,1.2,0.0,1.39,1.83,15.62,12.11,0.0,13.9,0.0,13.04,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,101.224,-95.58,149.259,2.968,0.003475,-0.015997,0.024981,5e-05
2025-10-16T02:53:47.211347Z,407,1.56,1.2,0.0,1.39,1.83,15.62,12.11,0.0,13.9,0.0,13.04,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-257.396,-48.346,149.259,2.969,-0.008837,-0.008092,0.024981,5e-05
2025-10-16T02:53:47.313802Z,510,1.56,1.2,0.0,1.39,1.83,15.62,12.11,0.0,13.9,0.0,13.04,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-369.135,-44.84,-53.414,2.966,-0.012673,-0.007505,-0.00894,5e-05
2025-10-16T02:53:47.424366Z,620,1.57,1.18,0.0,1.38,1.84,15.65,11.97,0.0,13.86,0.0,13.0,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.03,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-607.165,-45.277,-149.403,2.963,-0.020845,-0.007578,-0.025005,5e-05
2025-10-16T02:53:47.543535Z,740,1.59,1.14,0.0,1.37,1.85,15.7,11.76,0.0,13.82,0.0,12.95,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.03,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-622.688,-44.074,-149.401,2.964,-0.021378,-0.007377,-0.025005,5e-05
2025-10-16T02:53:47.617121Z,813,1.59,1.14,0.0,1.37,1.85,15.7,11.76,0.0,13.82,0.0,12.95,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.03,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-593.606,-43.027,-145.719,2.966,-0.020379,-0.007201,-0.024389,5e-05
2025-10-16T02:53:47.720392Z,916,1.59,1.14,0.0,1.37,1.85,15.7,11.76,0.0,13.82,0.0,12.95,18.31,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.03,4.02,-0.0,4.02,-0.0,4.02,4.03,-0.0,-0.0,-0.0,-0.0,-563.506,-39.522,-137.749,2.96,-0.019346,-0.006615,-0.023055,5e-05
