timestamp,elapsed_ms,PT0_psi,PT1_psi,PT2_psi,PT3_psi,PT4_psi,PT5_psi,PT6_psi,PT7_psi,PT8_psi,PT9_psi,PT10_psi,PT11_psi,PT12_psi,PT13_psi,PT14_psi,PT15_psi,PT0_mA,PT1_mA,PT2_mA,PT3_mA,PT4_mA,PT5_mA,PT6_mA,PT7_mA,PT8_mA,PT9_mA,PT10_mA,PT11_mA,PT12_mA,PT13_mA,PT14_mA,PT15_mA,LC0_lbf,LC1_lbf,LC2_lbf,LC3_lbf,LC0_VperV,LC1_VperV,LC2_VperV,LC3_VperV
2025-10-16T02:40:18.621115Z,63,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-721.547,-94.291,149.259,-600.38,-0.024772,-0.015781,0.024981,-0.010099
2025-10-16T02:40:18.649499Z,92,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-702.208,-93.421,149.259,-1058.084,-0.024108,-0.015636,0.024981,-0.017799
2025-10-16T02:40:18.680314Z,123,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-636.484,-83.668,149.259,-1449.881,-0.021851,-0.014003,0.024981,-0.024389
2025-10-16T02:40:18.688960Z,131,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-728.414,-130.76,149.259,-229.065,-0.025007,-0.021885,0.024981,-0.003853
2025-10-16T02:40:18.698511Z,141,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-718.772,-108.412,149.259,-1407.68,-0.024676,-0.018145,0.024981,-0.02368
2025-10-16T02:40:18.709140Z,151,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-580.45,-125.622,149.259,-1042.259,-0.019928,-0.021025,0.024981,-0.017533
2025-10-16T02:40:18.742016Z,184,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-299.644,-148.547,149.259,-298.554,-0.010287,-0.024862,0.024981,-0.005022
2025-10-16T02:40:18.749503Z,192,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-728.414,-130.354,149.259,-1485.711,-0.025007,-0.021817,0.024981,-0.024992
2025-10-16T02:40:18.761032Z,203,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-236.643,-148.76,149.259,-356.864,-0.008124,-0.024897,0.024981,-0.006003
2025-10-16T02:40:18.789780Z,232,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-272.444,-149.264,149.259,-709.074,-0.009353,-0.024982,0.024981,-0.011928
2025-10-16T02:40:18.808301Z,251,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-728.414,-149.264,149.259,-1374.642,-0.025007,-0.024982,0.024981,-0.023124
2025-10-16T02:40:18.817081Z,259,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-93.875,-149.264,149.259,264.341,-0.003223,-0.024982,0.024981,0.004447
2025-10-16T02:40:18.842005Z,284,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-267.284,-149.264,149.259,-1171.798,-0.009176,-0.024982,0.024981,-0.019712
2025-10-16T02:40:18.855704Z,298,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-300.657,-149.264,149.259,-860.348,-0.010322,-0.024982,0.024981,-0.014473
2025-10-16T02:40:18.893234Z,335,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-0.075,-149.264,149.259,295.275,-3e-06,-0.024982,0.024981,0.004967
2025-10-16T02:40:18.914522Z,357,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-271.705,-149.264,149.259,-1434.272,-0.009328,-0.024982,0.024981,-0.024127
2025-10-16T02:40:18.920915Z,363,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,137.469,-149.264,149.259,-26.889,0.004719,-0.024982,0.024981,-0.000452
2025-10-16T02:40:18.949553Z,392,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,-0.075,-149.264,149.259,-197.579,-3e-06,-0.024982,0.024981,-0.003324
2025-10-16T02:40:18.956741Z,399,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,145.593,-149.264,149.259,-1284.592,0.004998,-0.024982,0.024981,-0.021609
2025-10-16T02:40:19.012250Z,455,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-149.264,149.259,686.617,0.025002,-0.024982,0.024981,0.01155
2025-10-16T02:40:19.045426Z,488,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-149.264,149.259,-810.047,0.025002,-0.024982,0.024981,-0.013626
2025-10-16T02:40:19.088434Z,531,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-149.264,149.259,-671.109,0.025002,-0.024982,0.024981,-0.011289
2025-10-16T02:40:19.111905Z,554,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-149.264,149.259,830.262,0.025002,-0.024982,0.024981,0.013966
2025-10-16T02:40:19.145821Z,588,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-149.264,149.259,-1222.416,0.025002,-0.024982,0.024981,-0.020563
2025-10-16T02:40:19.180900Z,623,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-149.264,149.259,270.626,0.025002,-0.024982,0.024981,0.004552
2025-10-16T02:40:19.202803Z,645,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-147.331,149.259,396.137,0.025002,-0.024658,0.024981,0.006664
2025-10-16T02:40:19.223500Z,666,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-134.273,149.259,-1106.758,0.025002,-0.022473,0.024981,-0.018618
2025-10-16T02:40:19.251448Z,694,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-146.925,149.259,1039.338,0.025002,-0.02459,0.024981,0.017483
2025-10-16T02:40:19.279796Z,722,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-114.926,149.259,-311.857,0.025002,-0.019235,0.024981,-0.005246
2025-10-16T02:40:19.313798Z,756,10.33,1.17,0.0,9.06,11.65,15.54,11.84,0.0,13.91,0.0,12.91,18.1,0.0,0.0,0.0,0.0,4.02,4.01,0.0,4.01,4.02,4.02,4.02,-0.0,4.02,0.0,4.02,4.03,-0.0,0.0,-0.0,-0.0,728.263,-108.475,149.259,-428.262,0.025002,-0.018155,0.024981,-0.007204
