timestamp,elapsed_ms,PT0_psi,PT1_psi,PT2_psi,PT3_psi,PT4_psi,PT5_psi,PT6_psi,PT7_psi,PT8_psi,PT9_psi,PT10_psi,PT11_psi,PT12_psi,PT13_psi,PT14_psi,PT15_psi
2025-10-15T16:36:31.824Z,240463,,,,,,,,,,,,,,,,
2025-10-15T16:36:34.904Z,243543,,,,,,,,,,,,,,,,
2025-10-15T16:36:37.997Z,246636,,,,,,,,,,,,,,,,
2025-10-15T16:36:41.101Z,249740,,,,,,,,,,,,,,,,
2025-10-15T16:36:44.131Z,252770,,,,,,,,,,,,,,,,
2025-10-15T16:36:47.224Z,255863,,,,,,,,,,,,,,,,
2025-10-15T16:36:50.291Z,258930,,,,,,,,,,,,,,,,
2025-10-15T16:36:53.371Z,262010,,,,,,,,,,,,,,,,
2025-10-15T16:36:56.456Z,265095,,,,,,,,,,,,,,,,
2025-10-15T16:36:59.532Z,268171,,,,,,,,,,,,,,,,
2025-10-15T16:37:02.627Z,271266,,,,,,,,,,,,,,,,
2025-10-15T16:37:05.714Z,274353,,,,,,,,,,,,,,,,
2025-10-15T16:37:08.790Z,277429,,,,,,,,,,,,,,,,
2025-10-15T16:37:11.870Z,280509,,,,,,,,,,,,,,,,
2025-10-15T16:37:14.943Z,283582,,,,,,,,,,,,,,,,
2025-10-15T16:37:17.956Z,286595,,,,,,,,,,,,,,,,
2025-10-15T16:37:21.008Z,289647,,,,,,,,,,,,,,,,
2025-10-15T16:37:24.100Z,292739,,,,,,,,,,,,,,,,
2025-10-15T16:37:27.115Z,295754,,,,,,,,,,,,,,,,
2025-10-15T16:37:30.205Z,298844,,,,,,,,,,,,,,,,
2025-10-15T16:37:33.247Z,301886,,,,,,,,,,,,,,,,
2025-10-15T16:37:36.296Z,304935,,,,,,,,,,,,,,,,
2025-10-15T16:37:39.356Z,307995,,,,,,,,,,,,,,,,
2025-10-15T16:37:42.444Z,311083,,,,,,,,,,,,,,,,
2025-10-15T16:37:45.528Z,314167,,,,,,,,,,,,,,,,
2025-10-15T16:37:48.521Z,317160,,,,,,,,,,,,,,,,
2025-10-15T16:37:51.614Z,320253,,,,,,,,,,,,,,,,
2025-10-15T16:37:54.719Z,323358,,,,,,,,,,,,,,,,
2025-10-15T16:37:57.753Z,326392,,,,,,,,,,,,,,,,
2025-10-15T16:38:00.776Z,329415,,,,,,,,,,,,,,,,
2025-10-15T16:38:03.879Z,332519,,,,,,,,,,,,,,,,
2025-10-15T16:38:06.958Z,335597,,,,,,,,,,,,,,,,
2025-10-15T16:38:09.970Z,338609,,,,,,,,,,,,,,,,
2025-10-15T16:38:13.062Z,341701,,,,,,,,,,,,,,,,
2025-10-15T16:38:16.150Z,344789,,,,,,,,,,,,,,,,
2025-10-15T16:38:19.232Z,347871,,,,,,,,,,,,,,,,
2025-10-15T16:38:22.248Z,350887,,,,,,,,,,,,,,,,
2025-10-15T16:38:25.350Z,353989,,,,,,,,,,,,,,,,
2025-10-15T16:38:28.397Z,357037,,,,,,,,,,,,,,,,
2025-10-15T16:38:31.460Z,360099,,,,,,,,,,,,,,,,
2025-10-15T16:38:34.478Z,363117,,,,,,,,,,,,,,,,
2025-10-15T16:38:37.563Z,366202,,,,,,,,,,,,,,,,
2025-10-15T16:38:40.652Z,369291,,,,,,,,,,,,,,,,
2025-10-15T16:38:43.676Z,372315,,,,,,,,,,,,,,,,
2025-10-15T16:38:46.748Z,375387,,,,,,,,,,,,,,,,
2025-10-15T16:38:49.782Z,378421,,,,,,,,,,,,,,,,
2025-10-15T16:38:52.843Z,381482,,,,,,,,,,,,,,,,
2025-10-15T16:38:55.891Z,384530,,,,,,,,,,,,,,,,
2025-10-15T16:38:58.968Z,387607,,,,,,,,,,,,,,,,
2025-10-15T16:39:01.989Z,390628,,,,,,,,,,,,,,,,
2025-10-15T16:39:05.079Z,393718,,,,,,,,,,,,,,,,
2025-10-15T16:39:08.157Z,396796,,,,,,,,,,,,,,,,
2025-10-15T16:39:11.187Z,399827,,,,,,,,,,,,,,,,
2025-10-15T16:39:14.272Z,402911,,,,,,,,,,,,,,,,
2025-10-15T16:39:17.350Z,405989,,,,,,,,,,,,,,,,
2025-10-15T16:39:20.386Z,409025,,,,,,,,,,,,,,,,
2025-10-15T16:39:23.403Z,412042,,,,,,,,,,,,,,,,
2025-10-15T16:39:26.498Z,415137,,,,,,,,,,,,,,,,
2025-10-15T16:39:29.506Z,418145,,,,,,,,,,,,,,,,
2025-10-15T16:39:32.548Z,421187,,,,,,,,,,,,,,,,
2025-10-15T16:39:35.643Z,424282,,,,,,,,,,,,,,,,
2025-10-15T16:39:38.736Z,427375,,,,,,,,,,,,,,,,
2025-10-15T16:39:41.818Z,430457,,,,,,,,,,,,,,,,
2025-10-15T16:39:44.921Z,433560,,,,,,,,,,,,,,,,
2025-10-15T16:39:48.019Z,436658,,,,,,,,,,,,,,,,
2025-10-15T16:39:51.115Z,439754,,,,,,,,,,,,,,,,
2025-10-15T16:39:54.157Z,442796,,,,,,,,,,,,,,,,
2025-10-15T16:39:57.209Z,445848,,,,,,,,,,,,,,,,
2025-10-15T16:40:00.254Z,448893,,,,,,,,,,,,,,,,
2025-10-15T16:40:03.270Z,451909,,,,,,,,,,,,,,,,
2025-10-15T16:40:06.352Z,454991,,,,,,,,,,,,,,,,
2025-10-15T16:40:09.430Z,458069,,,,,,,,,,,,,,,,
2025-10-15T16:40:15.895Z,464534,,,,,,,,,,,,,,,,
