timestamp,elapsed_ms,PT0_psi,PT1_psi,PT2_psi,PT3_psi,PT4_psi,PT5_psi,PT6_psi,PT7_psi,PT8_psi,PT9_psi,PT10_psi,PT11_psi,PT12_psi,PT13_psi,PT14_psi,PT15_psi,PT0_mA,PT1_mA,PT2_mA,PT3_mA,PT4_mA,PT5_mA,PT6_mA,PT7_mA,PT8_mA,PT9_mA,PT10_mA,PT11_mA,PT12_mA,PT13_mA,PT14_mA,PT15_mA,LC0_lbf,LC1_lbf,LC2_lbf,LC3_lbf,LC0_VperV,LC1_VperV,LC2_VperV,LC3_VperV
2025-10-16T12:31:15.601208Z,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-2.91,0.0,0.0,0.0,0.0
2025-10-16T12:31:15.705647Z,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-404.436,-83.036,149.259,-899.999,-0.013885,-0.013897,0.024981,-0.015091
2025-10-16T12:31:15.817491Z,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-239.71,-121.26,149.259,-1327.607,-0.00823,-0.020295,0.024981,-0.022284
2025-10-16T12:31:15.899376Z,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.263,-90.052,149.259,-1478.575,0.025002,-0.015072,0.024981,-0.024823
2025-10-16T12:31:15.998501Z,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.345,-17.118,82.303,-1188.406,-0.003754,-0.002865,0.013775,-0.019942
2025-10-16T12:31:16.110089Z,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-409.449,-4.729,-135.862,-553.836,-0.014057,-0.000792,-0.022739,-0.009268
2025-10-16T12:31:16.200016Z,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-395.225,-4.033,-147.922,-52.983,-0.013569,-0.000675,-0.024757,-0.000842
2025-10-16T12:31:16.303193Z,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-355.245,-4.682,-129.228,180.523,-0.012196,-0.000784,-0.021629,0.003086
2025-10-16T12:31:16.401027Z,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-313.804,-8.408,-114.296,229.846,-0.010773,-0.001407,-0.019129,0.003915
2025-10-16T12:31:16.519026Z,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-340.195,-7.559,-111.836,221.371,-0.011679,-0.001265,-0.018718,0.003773
2025-10-16T12:31:16.619259Z,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-313.19,-7.435,-111.957,238.774,-0.010752,-0.001244,-0.018738,0.004066
2025-10-16T12:31:16.702826Z,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-301.147,-7.419,-111.277,243.097,-0.010339,-0.001242,-0.018624,0.004138
2025-10-16T12:31:16.803234Z,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-345.494,-6.739,-111.885,245.451,-0.011861,-0.001128,-0.018726,0.004178
2025-10-16T12:31:16.908701Z,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-347.462,-9.599,-114.932,230.02,-0.011929,-0.001607,-0.019236,0.003918
2025-10-16T12:31:17.009685Z,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-353.761,-10.069,-114.899,219.301,-0.012145,-0.001685,-0.01923,0.003738
2025-10-16T12:31:17.095780Z,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-339.455,-10.417,-116.176,221.985,-0.011654,-0.001744,-0.019444,0.003783
2025-10-16T12:31:17.207023Z,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-311.855,-6.581,-118.702,232.679,-0.010706,-0.001101,-0.019867,0.003963
2025-10-16T12:31:17.294619Z,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-357.836,-5.462,-119.392,233.283,-0.012285,-0.000914,-0.019982,0.003973
2025-10-16T12:31:17.395421Z,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-327.824,-10.495,-122.005,232.246,-0.011255,-0.001756,-0.02042,0.003956
2025-10-16T12:31:17.495602Z,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-342.695,-10.124,-119.794,214.011,-0.011765,-0.001694,-0.02005,0.003649
2025-10-16T12:31:17.600583Z,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-332.552,-10.427,-119.155,203.403,-0.011417,-0.001745,-0.019943,0.003471
2025-10-16T12:31:17.701163Z,2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-314.158,-10.699,-121.115,185.816,-0.010785,-0.001791,-0.020271,0.003175
2025-10-16T12:31:17.798339Z,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-359.96,-8.942,-119.245,130.877,-0.012358,-0.001497,-0.019958,0.002251
2025-10-16T12:31:17.914079Z,2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-348.307,-9.655,-114.875,178.849,-0.011958,-0.001616,-0.019226,0.003058
2025-10-16T12:31:17.997536Z,2413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-389.097,-7.556,-113.8,192.148,-0.013358,-0.001265,-0.019046,0.003281
2025-10-16T12:31:18.102232Z,2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-364.098,-6.451,-113.865,188.907,-0.0125,-0.00108,-0.019057,0.003227
2025-10-16T12:31:18.212446Z,2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-343.747,-4.619,-112.876,199.401,-0.011801,-0.000773,-0.018892,0.003403
2025-10-16T12:31:18.301526Z,2717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-323.07,-0.502,-113.277,212.716,-0.011091,-8.4e-05,-0.018959,0.003627
2025-10-16T12:31:18.410832Z,2826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-329.559,-2.85,-116.156,208.328,-0.011314,-0.000477,-0.019441,0.003553
2025-10-16T12:31:18.520471Z,2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-317.953,-5.855,-115.604,208.544,-0.010916,-0.00098,-0.019348,0.003557
2025-10-16T12:31:18.625442Z,3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-324.357,-6.764,-115.156,206.569,-0.011136,-0.001132,-0.019273,0.003524
2025-10-16T12:31:18.716646Z,3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-351.243,-4.947,-115.339,210.863,-0.012059,-0.000828,-0.019304,0.003596
2025-10-16T12:31:18.814414Z,3230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-318.931,-5.322,-118.465,214.392,-0.010949,-0.000891,-0.019827,0.003655
2025-10-16T12:31:18.935870Z,3351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-361.463,-4.855,-116.157,217.485,-0.012409,-0.000813,-0.019441,0.003707
2025-10-16T12:31:19.017199Z,3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-320.936,-1.904,-118.156,214.165,-0.011018,-0.000319,-0.019775,0.003652
2025-10-16T12:31:19.127218Z,3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-334.576,-5.918,-119.392,215.784,-0.011486,-0.00099,-0.019982,0.003679
2025-10-16T12:31:19.217248Z,3633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-342.842,-6.218,-118.597,223.225,-0.01177,-0.001041,-0.019849,0.003804
2025-10-16T12:31:19.314906Z,3730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-347.72,-6.688,-116.972,226.829,-0.011938,-0.001119,-0.019577,0.003865
2025-10-16T12:31:19.415918Z,3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-341.498,-6.224,-114.506,225.64,-0.011724,-0.001042,-0.019164,0.003845
2025-10-16T12:31:19.514246Z,3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-350.565,-8.197,-113.786,223.205,-0.012035,-0.001372,-0.019044,0.003804
2025-10-16T12:31:19.620878Z,4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-360.041,-5.96,-113.951,227.161,-0.012361,-0.000997,-0.019072,0.00387
2025-10-16T12:31:19.719616Z,4135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-370.415,-4.391,-113.858,233.855,-0.012717,-0.000735,-0.019056,0.003983
2025-10-16T12:31:19.803637Z,4219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-362.112,-8.504,-111.046,238.787,-0.012432,-0.001423,-0.018585,0.004066
2025-10-16T12:31:19.916073Z,4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-341.197,-8.454,-112.365,232.669,-0.011714,-0.001415,-0.018806,0.003963
2025-10-16T12:31:20.005141Z,4421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-319.254,-6.488,-116.567,228.292,-0.01096,-0.001086,-0.019509,0.003889
2025-10-16T12:31:20.119656Z,4535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-301.792,-7.271,-117.197,229.677,-0.010361,-0.001217,-0.019615,0.003913
2025-10-16T12:31:20.216655Z,4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-339.657,-3.479,-115.229,224.28,-0.011661,-0.000582,-0.019286,0.003822
2025-10-16T12:31:20.318385Z,4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-332.376,1.653,-114.11,220.534,-0.011411,0.000277,-0.019098,0.003759
2025-10-16T12:31:20.435720Z,4851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-360.142,1.114,-118.274,221.24,-0.012364,0.000186,-0.019795,0.003771
2025-10-16T12:31:20.523306Z,4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-358.566,1.878,-121.4,212.257,-0.01231,0.000314,-0.020318,0.003619
2025-10-16T12:31:20.632827Z,5048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-432.395,-0.529,-122.483,213.884,-0.014845,-8.9e-05,-0.0205,0.003647
2025-10-16T12:31:20.738391Z,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-379.974,-2.173,-119.836,218.832,-0.013045,-0.000364,-0.020057,0.00373
